Site Name,Day,Hour,Solar Zenith Angle,Clearsky DHI,Clearsky DNI,Clearsky GHI,Relative Humidity,DHI,DNI,GHI,Energy Output(kWh),Datetime
site2,5,0,135.39,0.0,0.0,0.0,58.19,0.0,0.0,0.0,0.0,2023-01-05 00:00:00
site2,5,1,128.53,0.0,0.0,0.0,59.66,0.0,0.0,0.0,0.0,2023-01-05 01:00:00
site2,5,2,116.07,0.0,0.0,0.0,65.55,0.0,0.0,0.0,0.0,2023-01-05 02:00:00
site2,5,3,96.57,0.0,0.0,0.0,62.42,0.0,0.0,0.0,0.0,2023-01-05 03:00:00
site2,5,4,85.62,25.83,240.79,45.72,53.71,27.1,0.0,27.0,0.0,2023-01-05 04:00:00
site2,5,5,71.7,68.17,649.0,262.43,46.22,137.87,7.04,148.61,0.216,2023-01-05 05:00:00
site2,5,6,59.4,95.82,785.99,538.11,35.45,93.4,799.37,501.95,1.104,2023-01-05 06:00:00
site2,5,7,44.52,107.9,872.06,752.05,31.24,108.78,919.29,713.69,3.6,2023-01-05 07:00:00
site2,5,8,30.25,110.54,966.86,946.04,28.42,260.62,652.23,781.25,7.272,2023-01-05 08:00:00
site2,5,9,20.1,116.08,932.89,1036.08,27.22,118.07,978.4,986.14,9.936,2023-01-05 09:00:00
site2,5,10,14.86,118.06,974.89,1033.18,24.55,113.86,999.62,1024.5,11.64,2023-01-05 10:00:00
site2,5,11,22.29,109.34,1004.47,977.24,22.69,112.16,950.62,983.95,12.936,2023-01-05 11:00:00
site2,5,12,34.86,108.6,943.61,855.77,23.07,109.44,954.39,902.56,10.728,2023-01-05 12:00:00
site2,5,13,47.47,93.27,919.77,714.21,21.66,96.31,886.11,709.13,7.488,2023-01-05 13:00:00
site2,5,14,59.85,78.02,815.83,470.2,24.75,81.44,798.89,444.94,5.136,2023-01-05 14:00:00
site2,5,15,77.25,55.19,633.72,214.79,27.32,55.63,619.97,209.94,5.112,2023-01-05 15:00:00
site2,5,16,86.44,0.0,0.0,0.0,34.09,0.0,0.0,0.0,4.008,2023-01-05 16:00:00
site2,5,17,100.57,0.0,0.0,0.0,37.68,0.0,0.0,0.0,1.896,2023-01-05 17:00:00
site2,5,18,117.68,0.0,0.0,0.0,40.9,0.0,0.0,0.0,1.08,2023-01-05 18:00:00
site2,5,19,129.09,0.0,0.0,0.0,44.27,0.0,0.0,0.0,0.168,2023-01-05 19:00:00
site2,5,20,146.03,0.0,0.0,0.0,48.73,0.0,0.0,0.0,0.0,2023-01-05 20:00:00
site2,5,21,153.4,0.0,0.0,0.0,54.94,0.0,0.0,0.0,0.0,2023-01-05 21:00:00
site2,5,22,153.36,0.0,0.0,0.0,57.56,0.0,0.0,0.0,0.0,2023-01-05 22:00:00
site2,5,23,151.89,0.0,0.0,0.0,57.94,0.0,0.0,0.0,0.0,2023-01-05 23:00:00
site2,6,0,133.18,0.0,0.0,0.0,58.86,0.0,0.0,0.0,0.0,2023-01-06 00:00:00
site2,6,1,122.16,0.0,0.0,0.0,62.53,0.0,0.0,0.0,0.0,2023-01-06 01:00:00
site2,6,2,110.07,0.0,0.0,0.0,66.22,0.0,0.0,0.0,0.0,2023-01-06 02:00:00
site2,6,3,98.76,0.0,0.0,0.0,72.2,0.0,0.0,0.0,0.0,2023-01-06 03:00:00
site2,6,4,86.56,25.58,276.58,46.02,74.96,32.25,0.97,31.17,0.0,2023-01-06 04:00:00
site2,6,5,71.15,60.99,682.73,281.67,71.09,56.61,0.0,56.87,0.216,2023-01-06 05:00:00
site2,6,6,57.21,81.47,876.69,545.86,58.75,222.6,6.0,232.23,0.6,2023-01-06 06:00:00
site2,6,7,44.93,87.59,941.31,781.85,47.63,90.39,956.77,776.45,0.864,2023-01-06 07:00:00
site2,6,8,32.02,91.31,981.23,942.37,38.42,90.93,1019.52,921.48,1.104,2023-01-06 08:00:00
site2,6,9,19.16,95.06,985.33,1075.82,32.78,94.7,1008.59,1056.41,1.608,2023-01-06 09:00:00
site2,6,10,15.79,92.79,1042.89,1030.67,28.91,93.91,1040.97,1096.57,2.28,2023-01-06 10:00:00
site2,6,11,23.19,89.75,978.02,1016.22,27.6,94.26,1003.32,1033.46,2.616,2023-01-06 11:00:00
site2,6,12,34.61,102.71,920.95,863.05,28.41,101.47,938.45,883.28,3.0,2023-01-06 12:00:00
site2,6,13,46.9,94.72,878.26,663.78,31.27,96.58,918.72,682.34,2.352,2023-01-06 13:00:00
site2,6,14,61.43,81.04,764.85,447.7,33.7,82.69,783.48,432.76,4.848,2023-01-06 14:00:00
site2,6,15,78.65,56.88,593.52,190.54,39.25,48.41,0.0,46.85,3.984,2023-01-06 15:00:00
site2,6,16,90.9,0.0,0.0,0.0,45.09,0.0,0.0,0.0,4.944,2023-01-06 16:00:00
site2,6,17,99.81,0.0,0.0,0.0,53.22,0.0,0.0,0.0,1.368,2023-01-06 17:00:00
site2,6,18,112.92,0.0,0.0,0.0,59.34,0.0,0.0,0.0,0.576,2023-01-06 18:00:00
site2,6,19,129.17,0.0,0.0,0.0,60.38,0.0,0.0,0.0,0.192,2023-01-06 19:00:00
site2,6,20,141.3,0.0,0.0,0.0,67.9,0.0,0.0,0.0,0.0,2023-01-06 20:00:00
site2,6,21,150.95,0.0,0.0,0.0,70.17,0.0,0.0,0.0,0.0,2023-01-06 21:00:00
site2,6,22,151.04,0.0,0.0,0.0,74.52,0.0,0.0,0.0,0.0,2023-01-06 22:00:00
site2,6,23,149.84,0.0,0.0,0.0,78.78,0.0,0.0,0.0,0.0,2023-01-06 23:00:00
site2,7,0,137.06,0.0,0.0,0.0,81.86,0.0,0.0,0.0,0.0,2023-01-07 00:00:00
site2,7,1,130.15,0.0,0.0,0.0,88.15,0.0,0.0,0.0,0.0,2023-01-07 01:00:00
site2,7,2,113.03,0.0,0.0,0.0,92.68,0.0,0.0,0.0,0.0,2023-01-07 02:00:00
site2,7,3,101.99,0.0,0.0,0.0,87.06,0.0,0.0,0.0,0.0,2023-01-07 03:00:00
site2,7,4,88.98,26.63,189.67,40.78,81.68,27.57,192.17,40.26,0.0,2023-01-07 04:00:00
site2,7,5,71.32,69.4,630.73,254.49,71.55,71.49,601.12,269.74,0.144,2023-01-07 05:00:00
site2,7,6,58.74,87.8,812.52,501.65,60.93,88.65,829.94,497.08,1.104,2023-01-07 06:00:00
site2,7,7,45.79,92.16,904.0,731.26,51.94,97.95,877.19,709.74,1.296,2023-01-07 07:00:00
site2,7,8,30.03,102.17,904.16,925.08,42.27,435.52,117.78,547.29,0.672,2023-01-07 08:00:00
site2,7,9,20.76,115.79,917.03,976.73,40.79,519.12,215.23,717.73,3.216,2023-01-07 09:00:00
site2,7,10,16.07,116.42,949.6,1042.54,37.78,120.68,925.92,1045.75,8.016,2023-01-07 10:00:00
site2,7,11,22.61,110.05,954.03,994.79,37.29,528.87,192.04,704.59,7.56,2023-01-07 11:00:00
site2,7,12,35.97,128.97,845.91,869.2,35.21,377.86,8.11,374.04,6.096,2023-01-07 12:00:00
site2,7,13,46.77,110.36,845.62,680.49,36.34,93.07,0.0,91.45,7.488,2023-01-07 13:00:00
site2,7,14,60.83,83.63,779.17,443.62,38.04,212.44,128.73,272.42,6.768,2023-01-07 14:00:00
site2,7,15,76.11,56.2,568.8,190.17,43.8,56.08,583.04,193.63,3.864,2023-01-07 15:00:00
site2,7,16,86.64,0.0,0.0,0.0,49.7,0.0,0.0,0.0,5.424,2023-01-07 16:00:00
site2,7,17,106.27,0.0,0.0,0.0,53.12,0.0,0.0,0.0,1.608,2023-01-07 17:00:00
site2,7,18,121.32,0.0,0.0,0.0,56.44,0.0,0.0,0.0,0.648,2023-01-07 18:00:00
site2,7,19,125.44,0.0,0.0,0.0,64.39,0.0,0.0,0.0,0.024,2023-01-07 19:00:00
site2,7,20,141.48,0.0,0.0,0.0,64.27,0.0,0.0,0.0,0.0,2023-01-07 20:00:00
site2,7,21,154.22,0.0,0.0,0.0,67.28,0.0,0.0,0.0,0.0,2023-01-07 21:00:00
site2,7,22,147.91,0.0,0.0,0.0,73.97,0.0,0.0,0.0,0.0,2023-01-07 22:00:00
site2,7,23,149.42,0.0,0.0,0.0,75.1,0.0,0.0,0.0,0.0,2023-01-07 23:00:00
site2,8,0,135.33,0.0,0.0,0.0,79.94,0.0,0.0,0.0,0.0,2023-01-08 00:00:00
site2,8,1,131.04,0.0,0.0,0.0,85.5,0.0,0.0,0.0,0.0,2023-01-08 01:00:00
site2,8,2,117.88,0.0,0.0,0.0,86.64,0.0,0.0,0.0,0.0,2023-01-08 02:00:00
site2,8,3,103.55,0.0,0.0,0.0,83.73,0.0,0.0,0.0,0.0,2023-01-08 03:00:00
site2,8,4,83.45,24.1,232.71,39.86,79.03,23.44,245.48,42.11,0.0,2023-01-08 04:00:00
site2,8,5,73.46,66.3,641.14,267.0,60.86,64.27,642.83,259.56,0.48,2023-01-08 05:00:00
site2,8,6,56.33,87.98,786.52,508.22,51.02,83.41,818.63,490.26,1.392,2023-01-08 06:00:00
site2,8,7,45.7,97.36,868.57,713.58,44.5,99.14,882.94,704.4,2.784,2023-01-08 07:00:00
site2,8,8,30.6,111.52,935.9,915.09,38.77,104.53,890.74,926.71,5.544,2023-01-08 08:00:00
site2,8,9,20.59,103.43,923.05,992.16,37.38,99.57,974.78,1005.32,7.032,2023-01-08 09:00:00
site2,8,10,16.05,100.68,962.26,1033.99,35.07,494.93,179.36,682.45,6.384,2023-01-08 10:00:00
site2,8,11,22.99,104.0,989.68,1004.87,33.91,297.1,1.0,316.13,7.224,2023-01-08 11:00:00
site2,8,12,35.99,104.41,943.96,848.8,34.38,426.86,116.91,533.69,6.672,2023-01-08 12:00:00
site2,8,13,47.22,93.39,881.15,691.19,34.18,301.2,160.21,438.67,5.136,2023-01-08 13:00:00
site2,8,14,61.5,78.2,745.76,439.58,37.74,66.31,0.0,64.63,6.0,2023-01-08 14:00:00
site2,8,15,77.34,54.81,562.72,188.11,43.16,39.37,0.0,38.24,5.712,2023-01-08 15:00:00
site2,8,16,92.53,0.0,0.0,0.0,51.34,0.0,0.0,0.0,2.16,2023-01-08 16:00:00
site2,8,17,106.79,0.0,0.0,0.0,52.58,0.0,0.0,0.0,0.192,2023-01-08 17:00:00
site2,8,18,114.14,0.0,0.0,0.0,55.39,0.0,0.0,0.0,0.0,2023-01-08 18:00:00
site2,8,19,132.75,0.0,0.0,0.0,62.43,0.0,0.0,0.0,0.0,2023-01-08 19:00:00
site2,8,20,144.1,0.0,0.0,0.0,62.18,0.0,0.0,0.0,0.0,2023-01-08 20:00:00
site2,8,21,150.83,0.0,0.0,0.0,63.68,0.0,0.0,0.0,0.0,2023-01-08 21:00:00
site2,8,22,154.68,0.0,0.0,0.0,67.69,0.0,0.0,0.0,0.0,2023-01-08 22:00:00
site2,8,23,154.64,0.0,0.0,0.0,71.07,0.0,0.0,0.0,0.0,2023-01-08 23:00:00
site2,9,0,134.22,0.0,0.0,0.0,74.42,0.0,0.0,0.0,0.0,2023-01-09 00:00:00
site2,9,1,128.59,0.0,0.0,0.0,79.52,0.0,0.0,0.0,0.0,2023-01-09 01:00:00
site2,9,2,112.15,0.0,0.0,0.0,80.9,0.0,0.0,0.0,0.0,2023-01-09 02:00:00
site2,9,3,101.99,0.0,0.0,0.0,83.39,0.0,0.0,0.0,0.0,2023-01-09 03:00:00
site2,9,4,85.58,23.66,237.95,40.45,76.21,31.61,4.82,30.94,0.0,2023-01-09 04:00:00
site2,9,5,70.67,64.66,636.72,269.34,62.31,68.46,636.31,259.03,0.36,2023-01-09 05:00:00
site2,9,6,60.33,85.61,816.93,516.43,49.26,213.55,355.42,403.26,1.104,2023-01-09 06:00:00
site2,9,7,42.97,95.52,896.53,728.09,41.6,323.06,257.58,497.6,2.064,2023-01-09 07:00:00
site2,9,8,31.07,106.7,924.3,876.25,35.05,303.91,500.75,764.11,3.408,2023-01-09 08:00:00
site2,9,9,21.47,113.29,965.67,969.44,30.35,358.77,511.51,806.66,2.856,2023-01-09 09:00:00
site2,9,10,16.94,109.96,954.43,1067.47,27.25,113.68,931.92,1046.9,4.44,2023-01-09 10:00:00
site2,9,11,24.13,105.51,973.72,945.04,26.86,108.58,974.75,990.69,4.536,2023-01-09 11:00:00
site2,9,12,34.87,106.08,898.72,856.27,25.67,110.44,907.82,882.61,8.04,2023-01-09 12:00:00
site2,9,13,47.81,97.51,898.11,669.74,28.32,98.82,869.02,669.29,6.504,2023-01-09 13:00:00
site2,9,14,64.71,83.86,784.71,432.17,30.67,82.54,746.89,442.97,4.152,2023-01-09 14:00:00
site2,9,15,76.23,57.37,569.84,178.21,35.37,60.15,532.15,187.27,3.168,2023-01-09 15:00:00
site2,9,16,93.16,0.0,0.0,0.0,42.31,0.0,0.0,0.0,3.096,2023-01-09 16:00:00
site2,9,17,103.48,0.0,0.0,0.0,44.74,0.0,0.0,0.0,2.568,2023-01-09 17:00:00
site2,9,18,115.66,0.0,0.0,0.0,45.72,0.0,0.0,0.0,0.696,2023-01-09 18:00:00
site2,9,19,130.91,0.0,0.0,0.0,47.54,0.0,0.0,0.0,0.072,2023-01-09 19:00:00
site2,9,20,141.69,0.0,0.0,0.0,53.33,0.0,0.0,0.0,0.0,2023-01-09 20:00:00
site2,9,21,156.22,0.0,0.0,0.0,54.15,0.0,0.0,0.0,0.0,2023-01-09 21:00:00
site2,9,22,150.08,0.0,0.0,0.0,58.01,0.0,0.0,0.0,0.0,2023-01-09 22:00:00
site2,9,23,151.26,0.0,0.0,0.0,61.9,0.0,0.0,0.0,0.0,2023-01-09 23:00:00
site2,10,0,140.66,0.0,0.0,0.0,61.64,0.0,0.0,0.0,0.0,2023-01-10 00:00:00
site2,10,1,131.67,0.0,0.0,0.0,67.08,0.0,0.0,0.0,0.0,2023-01-10 01:00:00
site2,10,2,116.21,0.0,0.0,0.0,72.17,0.0,0.0,0.0,0.0,2023-01-10 02:00:00
site2,10,3,96.98,0.0,0.0,0.0,69.86,0.0,0.0,0.0,0.0,2023-01-10 03:00:00
site2,10,4,83.56,20.37,337.83,42.43,62.77,20.43,334.8,42.76,0.0,2023-01-10 04:00:00
site2,10,5,70.03,55.65,730.12,287.28,53.0,54.91,733.0,277.66,0.264,2023-01-10 05:00:00
site2,10,6,57.24,72.06,904.29,525.57,44.72,72.76,859.84,547.46,1.032,2023-01-10 06:00:00
site2,10,7,45.25,85.54,964.46,744.57,39.27,83.09,974.02,770.99,1.848,2023-01-10 07:00:00
site2,10,8,31.4,93.03,942.36,912.75,33.82,89.06,1006.69,950.01,4.2,2023-01-10 08:00:00
site2,10,9,21.54,99.23,957.77,1048.02,29.11,96.86,1001.84,991.68,5.256,2023-01-10 09:00:00
site2,10,10,17.13,99.47,1006.56,1027.11,27.53,101.96,988.11,1052.14,6.144,2023-01-10 10:00:00
site2,10,11,24.47,98.63,962.69,999.66,25.89,100.35,975.99,976.82,3.432,2023-01-10 11:00:00
site2,10,12,35.34,94.84,925.98,886.81,24.67,96.93,957.14,879.17,3.216,2023-01-10 12:00:00
site2,10,13,50.27,84.2,917.91,671.83,26.63,89.28,937.52,678.08,5.664,2023-01-10 13:00:00
site2,10,14,62.44,72.9,822.88,454.19,27.64,73.6,813.99,437.3,3.456,2023-01-10 14:00:00
site2,10,15,76.52,51.83,608.6,184.77,32.97,52.44,602.39,186.25,1.392,2023-01-10 15:00:00
site2,10,16,92.92,0.0,0.0,0.0,40.61,0.0,0.0,0.0,0.816,2023-01-10 16:00:00
site2,10,17,108.84,0.0,0.0,0.0,45.61,0.0,0.0,0.0,1.224,2023-01-10 17:00:00
site2,10,18,120.64,0.0,0.0,0.0,46.18,0.0,0.0,0.0,0.672,2023-01-10 18:00:00
site2,10,19,132.57,0.0,0.0,0.0,50.09,0.0,0.0,0.0,0.096,2023-01-10 19:00:00
site2,10,20,147.72,0.0,0.0,0.0,50.36,0.0,0.0,0.0,0.0,2023-01-10 20:00:00
site2,10,21,147.9,0.0,0.0,0.0,54.49,0.0,0.0,0.0,0.0,2023-01-10 21:00:00
site2,10,22,153.84,0.0,0.0,0.0,56.3,0.0,0.0,0.0,0.0,2023-01-10 22:00:00
site2,10,23,155.09,0.0,0.0,0.0,61.33,0.0,0.0,0.0,0.0,2023-01-10 23:00:00
site2,11,0,139.61,0.0,0.0,0.0,64.55,0.0,0.0,0.0,0.0,2023-01-11 00:00:00
site2,11,1,129.29,0.0,0.0,0.0,67.44,0.0,0.0,0.0,0.0,2023-01-11 01:00:00
site2,11,2,117.18,0.0,0.0,0.0,70.49,0.0,0.0,0.0,0.0,2023-01-11 02:00:00
site2,11,3,96.82,0.0,0.0,0.0,69.94,0.0,0.0,0.0,0.0,2023-01-11 03:00:00
site2,11,4,86.44,23.47,284.57,43.6,60.61,23.48,283.75,41.25,0.0,2023-01-11 04:00:00
site2,11,5,71.82,60.94,670.41,271.17,51.64,61.9,705.3,267.93,0.312,2023-01-11 05:00:00
site2,11,6,59.47,76.5,858.14,523.56,42.79,77.56,880.55,545.5,0.912,2023-01-11 06:00:00
site2,11,7,43.94,89.74,902.25,771.34,39.99,90.54,897.62,728.26,2.352,2023-01-11 07:00:00
site2,11,8,32.22,94.43,1000.05,929.36,33.63,96.65,947.77,908.42,6.504,2023-01-11 08:00:00
site2,11,9,21.51,98.89,990.17,1039.87,31.03,515.77,201.83,728.77,10.08,2023-01-11 09:00:00
site2,11,10,17.17,97.2,1013.57,1006.6,28.71,539.62,206.9,721.82,9.768,2023-01-11 10:00:00
site2,11,11,23.79,98.34,966.94,995.68,27.29,529.36,209.72,706.96,6.816,2023-01-11 11:00:00
site2,11,12,35.8,103.45,950.42,831.07,30.46,467.08,178.96,606.79,7.152,2023-01-11 12:00:00
site2,11,13,49.65,90.45,910.87,653.05,31.64,375.11,111.74,449.99,5.688,2023-01-11 13:00:00
site2,11,14,63.21,72.49,792.93,434.51,35.87,73.42,798.03,442.23,5.736,2023-01-11 14:00:00
site2,11,15,75.85,50.71,576.07,176.34,41.38,48.44,577.61,189.61,4.704,2023-01-11 15:00:00
site2,11,16,91.73,0.0,0.0,0.0,43.1,0.0,0.0,0.0,1.176,2023-01-11 16:00:00
site2,11,17,106.54,0.0,0.0,0.0,45.64,0.0,0.0,0.0,1.632,2023-01-11 17:00:00
site2,11,18,119.56,0.0,0.0,0.0,49.7,0.0,0.0,0.0,0.408,2023-01-11 18:00:00
site2,11,19,134.4,0.0,0.0,0.0,50.88,0.0,0.0,0.0,0.024,2023-01-11 19:00:00
site2,11,20,148.4,0.0,0.0,0.0,54.86,0.0,0.0,0.0,0.0,2023-01-11 20:00:00
site2,11,21,152.42,0.0,0.0,0.0,55.23,0.0,0.0,0.0,0.0,2023-01-11 21:00:00
site2,11,22,158.63,0.0,0.0,0.0,60.42,0.0,0.0,0.0,0.0,2023-01-11 22:00:00
site2,11,23,152.53,0.0,0.0,0.0,66.88,0.0,0.0,0.0,0.0,2023-01-11 23:00:00
site2,12,0,138.77,0.0,0.0,0.0,69.01,0.0,0.0,0.0,0.0,2023-01-12 00:00:00
site2,12,1,124.83,0.0,0.0,0.0,75.32,0.0,0.0,0.0,0.0,2023-01-12 01:00:00
site2,12,2,112.76,0.0,0.0,0.0,80.35,0.0,0.0,0.0,0.0,2023-01-12 02:00:00
site2,12,3,96.37,0.0,0.0,0.0,83.42,0.0,0.0,0.0,0.0,2023-01-12 03:00:00
site2,12,4,88.01,22.56,297.47,41.8,81.94,22.32,295.06,41.62,0.0,2023-01-12 04:00:00
site2,12,5,74.61,56.28,705.78,264.53,72.91,57.07,735.01,264.27,0.336,2023-01-12 05:00:00
site2,12,6,59.85,71.05,871.32,529.63,57.3,129.2,0.0,129.78,1.32,2023-01-12 06:00:00
site2,12,7,44.24,82.02,920.38,752.85,46.82,79.14,930.29,758.68,3.168,2023-01-12 07:00:00
site2,12,8,31.63,87.07,946.74,933.74,38.69,87.99,997.89,947.18,6.024,2023-01-12 08:00:00
site2,12,9,21.03,94.66,962.51,1004.06,34.9,95.02,982.07,1024.87,7.728,2023-01-12 09:00:00
site2,12,10,18.48,93.94,991.44,1022.19,31.25,94.35,1014.97,1028.78,9.576,2023-01-12 10:00:00
site2,12,11,24.4,90.0,987.27,993.8,28.49,89.75,972.68,980.83,10.128,2023-01-12 11:00:00
site2,12,12,35.35,90.92,928.01,849.74,28.39,93.18,943.3,877.73,11.376,2023-01-12 12:00:00
site2,12,13,48.21,79.9,940.44,673.16,27.74,80.19,889.31,669.33,6.336,2023-01-12 13:00:00
site2,12,14,61.1,71.06,840.53,437.34,31.12,67.23,804.36,449.19,5.904,2023-01-12 14:00:00
site2,12,15,79.08,46.98,599.1,177.96,35.92,46.9,607.98,182.72,2.904,2023-01-12 15:00:00
site2,12,16,90.3,0.0,0.0,0.0,41.02,0.0,0.0,0.0,1.08,2023-01-12 16:00:00
site2,12,17,104.0,0.0,0.0,0.0,46.59,0.0,0.0,0.0,0.288,2023-01-12 17:00:00
site2,12,18,114.72,0.0,0.0,0.0,50.77,0.0,0.0,0.0,0.0,2023-01-12 18:00:00
site2,12,19,130.09,0.0,0.0,0.0,55.05,0.0,0.0,0.0,0.0,2023-01-12 19:00:00
site2,12,20,148.24,0.0,0.0,0.0,59.15,0.0,0.0,0.0,0.0,2023-01-12 20:00:00
site2,12,21,152.85,0.0,0.0,0.0,64.08,0.0,0.0,0.0,0.0,2023-01-12 21:00:00
site2,12,22,151.39,0.0,0.0,0.0,66.61,0.0,0.0,0.0,0.0,2023-01-12 22:00:00
site2,12,23,152.63,0.0,0.0,0.0,71.3,0.0,0.0,0.0,0.0,2023-01-12 23:00:00
site2,13,0,135.89,0.0,0.0,0.0,77.52,0.0,0.0,0.0,0.0,2023-01-13 00:00:00
site2,13,1,128.91,0.0,0.0,0.0,76.22,0.0,0.0,0.0,0.0,2023-01-13 01:00:00
site2,13,2,116.17,0.0,0.0,0.0,79.18,0.0,0.0,0.0,0.0,2023-01-13 02:00:00
site2,13,3,96.62,0.0,0.0,0.0,84.74,0.0,0.0,0.0,0.0,2023-01-13 03:00:00
site2,13,4,83.57,20.09,313.92,41.93,72.92,20.45,315.04,41.83,0.0,2023-01-13 04:00:00
site2,13,5,71.57,51.36,733.81,272.97,62.57,53.71,715.91,279.68,0.216,2023-01-13 05:00:00
site2,13,6,59.49,66.18,892.3,519.92,49.61,65.65,844.59,520.89,0.96,2023-01-13 06:00:00
site2,13,7,45.97,80.79,969.1,749.23,41.45,78.4,933.01,764.31,3.768,2023-01-13 07:00:00
site2,13,8,33.22,81.96,992.11,924.04,35.23,81.01,969.51,922.99,7.176,2023-01-13 08:00:00
site2,13,9,21.02,89.43,980.65,980.11,30.97,86.04,976.59,1019.24,9.048,2023-01-13 09:00:00
site2,13,10,17.89,89.18,984.19,1060.67,28.86,90.27,995.74,1032.49,10.32,2023-01-13 10:00:00
site2,13,11,25.59,89.1,1023.27,961.97,27.15,86.78,1009.23,1014.78,12.672,2023-01-13 11:00:00
site2,13,12,37.71,99.48,920.1,839.56,26.98,94.53,912.89,835.52,9.6,2023-01-13 12:00:00
site2,13,13,48.11,87.8,880.37,658.16,26.81,88.34,857.33,639.77,10.32,2023-01-13 13:00:00
site2,13,14,62.04,73.66,777.32,430.47,26.7,70.33,767.81,436.43,6.984,2023-01-13 14:00:00
site2,13,15,76.61,48.98,605.95,179.04,31.24,50.16,596.85,176.88,2.76,2023-01-13 15:00:00
site2,13,16,88.08,0.0,0.0,0.0,40.47,0.0,0.0,0.0,4.272,2023-01-13 16:00:00
site2,13,17,106.15,0.0,0.0,0.0,41.99,0.0,0.0,0.0,1.992,2023-01-13 17:00:00
site2,13,18,117.35,0.0,0.0,0.0,43.59,0.0,0.0,0.0,0.48,2023-01-13 18:00:00
site2,13,19,132.83,0.0,0.0,0.0,48.07,0.0,0.0,0.0,0.024,2023-01-13 19:00:00
site2,13,20,143.47,0.0,0.0,0.0,49.32,0.0,0.0,0.0,0.0,2023-01-13 20:00:00
site2,13,21,155.7,0.0,0.0,0.0,53.02,0.0,0.0,0.0,0.0,2023-01-13 21:00:00
site2,13,22,161.61,0.0,0.0,0.0,56.98,0.0,0.0,0.0,0.0,2023-01-13 22:00:00
site2,13,23,150.67,0.0,0.0,0.0,59.27,0.0,0.0,0.0,0.0,2023-01-13 23:00:00
site2,14,0,134.87,0.0,0.0,0.0,61.95,0.0,0.0,0.0,0.0,2023-01-14 00:00:00
site2,14,1,130.59,0.0,0.0,0.0,69.05,0.0,0.0,0.0,0.0,2023-01-14 01:00:00
site2,14,2,115.55,0.0,0.0,0.0,71.29,0.0,0.0,0.0,0.0,2023-01-14 02:00:00
site2,14,3,101.23,0.0,0.0,0.0,72.49,0.0,0.0,0.0,0.0,2023-01-14 03:00:00
site2,14,4,86.29,22.79,247.07,38.14,63.67,21.42,244.76,37.41,0.0,2023-01-14 04:00:00
site2,14,5,70.65,60.21,676.8,254.44,49.29,60.93,645.28,259.91,0.312,2023-01-14 05:00:00
site2,14,6,56.81,83.18,838.05,512.61,42.17,80.56,804.56,488.37,1.32,2023-01-14 06:00:00
site2,14,7,45.86,94.15,905.19,699.93,36.1,90.37,875.42,724.89,3.192,2023-01-14 07:00:00
site2,14,8,33.67,107.66,943.68,860.16,33.33,104.69,933.26,871.82,4.224,2023-01-14 08:00:00
site2,14,9,21.52,127.39,935.16,942.39,31.17,534.15,247.99,777.05,8.256,2023-01-14 09:00:00
site2,14,10,18.74,139.15,928.63,997.18,30.92,442.66,14.55,470.36,7.128,2023-01-14 10:00:00
site2,14,11,26.27,129.79,923.06,912.74,30.67,514.21,296.83,762.89,8.904,2023-01-14 11:00:00
site2,14,12,36.21,144.44,841.26,838.8,31.39,139.65,0.97,137.17,8.496,2023-01-14 12:00:00
site2,14,13,51.15,133.81,727.03,598.25,34.56,289.86,37.15,313.01,10.032,2023-01-14 13:00:00
site2,14,14,63.62,117.53,642.02,392.12,39.24,224.42,91.33,263.9,9.576,2023-01-14 14:00:00
site2,14,15,75.23,69.37,392.78,154.84,44.12,5.13,0.0,5.09,7.8,2023-01-14 15:00:00
site2,14,16,92.5,0.0,0.0,0.0,50.25,0.0,0.0,0.0,5.04,2023-01-14 16:00:00
site2,14,17,102.78,0.0,0.0,0.0,55.47,0.0,0.0,0.0,1.872,2023-01-14 17:00:00
site2,14,18,117.31,0.0,0.0,0.0,59.42,0.0,0.0,0.0,0.408,2023-01-14 18:00:00
site2,14,19,133.97,0.0,0.0,0.0,62.87,0.0,0.0,0.0,0.024,2023-01-14 19:00:00
site2,14,20,144.39,0.0,0.0,0.0,71.46,0.0,0.0,0.0,0.0,2023-01-14 20:00:00
site2,14,21,156.48,0.0,0.0,0.0,71.81,0.0,0.0,0.0,0.0,2023-01-14 21:00:00
site2,14,22,162.49,0.0,0.0,0.0,75.66,0.0,0.0,0.0,0.0,2023-01-14 22:00:00
site2,14,23,154.21,0.0,0.0,0.0,80.53,0.0,0.0,0.0,0.0,2023-01-14 23:00:00
site2,15,0,145.43,0.0,0.0,0.0,79.34,0.0,0.0,0.0,0.0,2023-01-15 00:00:00
site2,15,1,130.56,0.0,0.0,0.0,83.69,0.0,0.0,0.0,0.0,2023-01-15 01:00:00
site2,15,2,115.04,0.0,0.0,0.0,85.65,0.0,0.0,0.0,0.0,2023-01-15 02:00:00
site2,15,3,96.74,0.0,0.0,0.0,89.8,0.0,0.0,0.0,0.0,2023-01-15 03:00:00
site2,15,4,85.25,23.22,148.99,32.43,86.88,16.6,0.0,16.96,0.0,2023-01-15 04:00:00
site2,15,5,74.98,73.35,564.19,253.52,79.59,9.13,0.0,8.72,0.408,2023-01-15 05:00:00
site2,15,6,57.51,93.76,739.64,501.44,62.72,99.23,1.02,102.32,1.08,2023-01-15 06:00:00
