Site Name,Day,Hour,Total Energy(kWh),Datetime
site3,20,13,7.75,2023-01-20 13:00:00
site3,20,14,8.12,2023-01-20 14:00:00
site3,20,15,8.11,2023-01-20 15:00:00
site3,20,16,8.32,2023-01-20 16:00:00
site3,20,17,8.14,2023-01-20 17:00:00
site3,20,18,8.16,2023-01-20 18:00:00
site3,20,19,8.22,2023-01-20 19:00:00
site3,20,20,8.09,2023-01-20 20:00:00
site3,20,21,6.07,2023-01-20 21:00:00
site3,20,22,4.25,2023-01-20 22:00:00
site3,20,23,2.1,2023-01-20 23:00:00
site3,21,0,1.74,2023-01-21 00:00:00
site3,21,1,1.75,2023-01-21 01:00:00
site3,21,2,1.78,2023-01-21 02:00:00
site3,21,3,2.18,2023-01-21 03:00:00
site3,21,4,2.26,2023-01-21 04:00:00
site3,21,5,3.84,2023-01-21 05:00:00
site3,21,6,5.27,2023-01-21 06:00:00
site3,21,7,5.06,2023-01-21 07:00:00
site3,21,8,5.64,2023-01-21 08:00:00
site3,21,9,6.22,2023-01-21 09:00:00
site3,21,10,7.82,2023-01-21 10:00:00
site3,21,11,8.22,2023-01-21 11:00:00
site3,21,12,8.1,2023-01-21 12:00:00
site3,21,13,8.15,2023-01-21 13:00:00
site3,21,14,8.01,2023-01-21 14:00:00
site3,21,15,8.36,2023-01-21 15:00:00
site3,21,16,8.2,2023-01-21 16:00:00
site3,21,17,8.07,2023-01-21 17:00:00
site3,21,18,8.15,2023-01-21 18:00:00
site3,21,19,7.78,2023-01-21 19:00:00
site3,21,20,8.02,2023-01-21 20:00:00
site3,21,21,7.02,2023-01-21 21:00:00
site3,21,22,2.87,2023-01-21 22:00:00
site3,21,23,1.77,2023-01-21 23:00:00
site3,22,0,1.79,2023-01-22 00:00:00
site3,22,1,1.75,2023-01-22 01:00:00
site3,22,2,1.78,2023-01-22 02:00:00
site3,22,3,2.18,2023-01-22 03:00:00
site3,22,4,2.29,2023-01-22 04:00:00
site3,22,5,3.74,2023-01-22 05:00:00
site3,22,6,3.84,2023-01-22 06:00:00
site3,22,7,4.06,2023-01-22 07:00:00
site3,22,8,7.2,2023-01-22 08:00:00
site3,22,9,7.78,2023-01-22 09:00:00
site3,22,10,8.08,2023-01-22 10:00:00
site3,22,11,8.06,2023-01-22 11:00:00
site3,22,12,7.7,2023-01-22 12:00:00
site3,22,13,7.59,2023-01-22 13:00:00
site3,22,14,7.99,2023-01-22 14:00:00
site3,22,15,7.24,2023-01-22 15:00:00
site3,22,16,7.91,2023-01-22 16:00:00
site3,22,17,7.12,2023-01-22 17:00:00
site3,22,18,7.18,2023-01-22 18:00:00
site3,22,19,7.73,2023-01-22 19:00:00
site3,22,20,7.82,2023-01-22 20:00:00
site3,22,21,5.96,2023-01-22 21:00:00
site3,22,22,3.69,2023-01-22 22:00:00
site3,22,23,2.17,2023-01-22 23:00:00
site3,23,0,1.81,2023-01-23 00:00:00
site3,23,1,1.75,2023-01-23 01:00:00
site3,23,2,1.75,2023-01-23 02:00:00
site3,23,3,2.22,2023-01-23 03:00:00
site3,23,4,2.2,2023-01-23 04:00:00
site3,23,5,4.29,2023-01-23 05:00:00
site3,23,6,6.62,2023-01-23 06:00:00
site3,23,7,7.1,2023-01-23 07:00:00
site3,23,8,5.86,2023-01-23 08:00:00
site3,23,9,7.75,2023-01-23 09:00:00
site3,23,10,7.29,2023-01-23 10:00:00
site3,23,11,8.2,2023-01-23 11:00:00
site3,23,12,8.33,2023-01-23 12:00:00
site3,23,13,8.39,2023-01-23 13:00:00
site3,23,14,8.25,2023-01-23 14:00:00
site3,23,15,8.43,2023-01-23 15:00:00
site3,23,16,8.38,2023-01-23 16:00:00
site3,23,17,8.0,2023-01-23 17:00:00
site3,23,18,7.34,2023-01-23 18:00:00
site3,23,19,6.86,2023-01-23 19:00:00
site3,23,20,6.17,2023-01-23 20:00:00
site3,23,21,5.03,2023-01-23 21:00:00
site3,23,22,4.07,2023-01-23 22:00:00
site3,23,23,1.9,2023-01-23 23:00:00
site3,24,0,1.78,2023-01-24 00:00:00
site3,24,1,1.75,2023-01-24 01:00:00
site3,24,2,1.75,2023-01-24 02:00:00
site3,24,3,2.22,2023-01-24 03:00:00
site3,24,4,2.32,2023-01-24 04:00:00
site3,24,5,2.82,2023-01-24 05:00:00
site3,24,6,3.12,2023-01-24 06:00:00
site3,24,7,3.93,2023-01-24 07:00:00
site3,24,8,5.71,2023-01-24 08:00:00
site3,24,9,6.36,2023-01-24 09:00:00
site3,24,10,7.32,2023-01-24 10:00:00
site3,24,11,8.01,2023-01-24 11:00:00
site3,24,12,8.28,2023-01-24 12:00:00
site3,24,13,7.96,2023-01-24 13:00:00
site3,24,14,8.27,2023-01-24 14:00:00
site3,24,15,8.15,2023-01-24 15:00:00
site3,24,16,8.21,2023-01-24 16:00:00
site3,24,17,7.6,2023-01-24 17:00:00
site3,24,18,7.37,2023-01-24 18:00:00
site3,24,19,7.39,2023-01-24 19:00:00
site3,24,20,5.63,2023-01-24 20:00:00
site3,24,21,4.08,2023-01-24 21:00:00
site3,24,22,2.92,2023-01-24 22:00:00
site3,24,23,1.89,2023-01-24 23:00:00
site3,25,0,1.75,2023-01-25 00:00:00
site3,25,1,1.78,2023-01-25 01:00:00
site3,25,2,1.75,2023-01-25 02:00:00
site3,25,3,2.21,2023-01-25 03:00:00
site3,25,4,2.22,2023-01-25 04:00:00
site3,25,5,3.15,2023-01-25 05:00:00
site3,25,6,4.58,2023-01-25 06:00:00
site3,25,7,3.09,2023-01-25 07:00:00
site3,25,8,4.02,2023-01-25 08:00:00
site3,25,9,6.97,2023-01-25 09:00:00
site3,25,10,6.55,2023-01-25 10:00:00
site3,25,11,7.29,2023-01-25 11:00:00
site3,25,12,7.99,2023-01-25 12:00:00
site3,25,13,8.14,2023-01-25 13:00:00
site3,25,14,8.3,2023-01-25 14:00:00
site3,25,15,8.31,2023-01-25 15:00:00
site3,25,16,8.0,2023-01-25 16:00:00
site3,25,17,7.81,2023-01-25 17:00:00
site3,25,18,8.13,2023-01-25 18:00:00
site3,25,19,8.22,2023-01-25 19:00:00
site3,25,20,8.07,2023-01-25 20:00:00
site3,25,21,6.14,2023-01-25 21:00:00
site3,25,22,3.02,2023-01-25 22:00:00
site3,25,23,2.17,2023-01-25 23:00:00
site3,26,0,1.86,2023-01-26 00:00:00
site3,26,1,1.75,2023-01-26 01:00:00
site3,26,2,1.76,2023-01-26 02:00:00
site3,26,3,2.21,2023-01-26 03:00:00
site3,26,4,2.34,2023-01-26 04:00:00
site3,26,5,4.04,2023-01-26 05:00:00
site3,26,6,5.89,2023-01-26 06:00:00
site3,26,7,3.81,2023-01-26 07:00:00
site3,26,8,5.8,2023-01-26 08:00:00
site3,26,9,6.2,2023-01-26 09:00:00
site3,26,10,7.87,2023-01-26 10:00:00
site3,26,11,8.11,2023-01-26 11:00:00
site3,26,12,8.46,2023-01-26 12:00:00
site3,26,13,8.5,2023-01-26 13:00:00
site3,26,14,8.3,2023-01-26 14:00:00
site3,26,15,8.32,2023-01-26 15:00:00
site3,26,16,8.28,2023-01-26 16:00:00
site3,26,17,7.32,2023-01-26 17:00:00
site3,26,18,6.98,2023-01-26 18:00:00
site3,26,19,7.34,2023-01-26 19:00:00
site3,26,20,7.49,2023-01-26 20:00:00
site3,26,21,6.25,2023-01-26 21:00:00
site3,26,22,3.18,2023-01-26 22:00:00
site3,26,23,2.03,2023-01-26 23:00:00
site3,27,0,1.75,2023-01-27 00:00:00
site3,27,1,1.78,2023-01-27 01:00:00
site3,27,2,1.75,2023-01-27 02:00:00
site3,27,3,2.18,2023-01-27 03:00:00
site3,27,4,2.4,2023-01-27 04:00:00
site3,27,5,3.67,2023-01-27 05:00:00
site3,27,6,4.65,2023-01-27 06:00:00
site3,27,7,4.14,2023-01-27 07:00:00
site3,27,8,5.35,2023-01-27 08:00:00
site3,27,9,7.77,2023-01-27 09:00:00
site3,27,10,8.01,2023-01-27 10:00:00
site3,27,11,8.2,2023-01-27 11:00:00
site3,27,12,8.25,2023-01-27 12:00:00
site3,27,13,7.92,2023-01-27 13:00:00
site3,27,14,8.0,2023-01-27 14:00:00
site3,27,15,8.24,2023-01-27 15:00:00
site3,27,16,8.25,2023-01-27 16:00:00
site3,27,17,7.0,2023-01-27 17:00:00
site3,27,18,7.89,2023-01-27 18:00:00
site3,27,19,8.1,2023-01-27 19:00:00
site3,27,20,7.69,2023-01-27 20:00:00
site3,27,21,7.64,2023-01-27 21:00:00
site3,27,22,6.97,2023-01-27 22:00:00
site3,27,23,1.78,2023-01-27 23:00:00
site3,28,0,1.8,2023-01-28 00:00:00
site3,28,1,1.75,2023-01-28 01:00:00
site3,28,2,1.75,2023-01-28 02:00:00
site3,28,3,2.22,2023-01-28 03:00:00
site3,28,4,2.4,2023-01-28 04:00:00
site3,28,5,3.74,2023-01-28 05:00:00
site3,28,6,5.59,2023-01-28 06:00:00
site3,28,7,5.26,2023-01-28 07:00:00
site3,28,8,4.22,2023-01-28 08:00:00
site3,28,9,6.29,2023-01-28 09:00:00
site3,28,10,7.0,2023-01-28 10:00:00
site3,28,11,7.71,2023-01-28 11:00:00
site3,28,12,7.29,2023-01-28 12:00:00
site3,28,13,7.21,2023-01-28 13:00:00
site3,28,14,8.07,2023-01-28 14:00:00
site3,28,15,7.73,2023-01-28 15:00:00
site3,28,16,7.56,2023-01-28 16:00:00
site3,28,17,7.92,2023-01-28 17:00:00
site3,28,18,7.96,2023-01-28 18:00:00
site3,28,19,8.08,2023-01-28 19:00:00
site3,28,20,7.89,2023-01-28 20:00:00
site3,28,21,5.99,2023-01-28 21:00:00
site3,28,22,4.04,2023-01-28 22:00:00
site3,28,23,2.18,2023-01-28 23:00:00
site3,29,0,2.21,2023-01-29 00:00:00
site3,29,1,2.0,2023-01-29 01:00:00
site3,29,2,2.05,2023-01-29 02:00:00
site3,29,3,2.19,2023-01-29 03:00:00
site3,29,4,2.25,2023-01-29 04:00:00
site3,29,5,3.24,2023-01-29 05:00:00
site3,29,6,3.81,2023-01-29 06:00:00
site3,29,7,5.32,2023-01-29 07:00:00
site3,29,8,7.36,2023-01-29 08:00:00
site3,29,9,8.1,2023-01-29 09:00:00
site3,29,10,8.13,2023-01-29 10:00:00
site3,29,11,8.0,2023-01-29 11:00:00
site3,29,12,8.2,2023-01-29 12:00:00
site3,29,13,8.47,2023-01-29 13:00:00
site3,29,14,8.5,2023-01-29 14:00:00
site3,29,15,8.48,2023-01-29 15:00:00
site3,29,16,8.5,2023-01-29 16:00:00
site3,29,17,8.03,2023-01-29 17:00:00
site3,29,18,8.09,2023-01-29 18:00:00
site3,29,19,6.73,2023-01-29 19:00:00
site3,29,20,8.09,2023-01-29 20:00:00
site3,29,21,7.71,2023-01-29 21:00:00
site3,29,22,4.34,2023-01-29 22:00:00
site3,29,23,2.18,2023-01-29 23:00:00
site3,30,0,1.99,2023-01-30 00:00:00
site3,30,1,1.8,2023-01-30 01:00:00
site3,30,2,1.78,2023-01-30 02:00:00
site3,30,3,2.19,2023-01-30 03:00:00
site3,30,4,2.19,2023-01-30 04:00:00
site3,30,5,2.47,2023-01-30 05:00:00
site3,30,6,3.58,2023-01-30 06:00:00
site3,30,7,4.22,2023-01-30 07:00:00
site3,30,8,6.5,2023-01-30 08:00:00
site3,30,9,7.44,2023-01-30 09:00:00
site3,30,10,8.09,2023-01-30 10:00:00
site3,30,11,8.46,2023-01-30 11:00:00
site3,30,12,8.31,2023-01-30 12:00:00
site3,30,13,8.35,2023-01-30 13:00:00
site3,30,14,8.38,2023-01-30 14:00:00
site3,30,15,8.17,2023-01-30 15:00:00
site3,30,16,8.16,2023-01-30 16:00:00
site3,30,17,8.09,2023-01-30 17:00:00
site3,30,18,8.01,2023-01-30 18:00:00
site3,30,19,7.63,2023-01-30 19:00:00
site3,30,20,5.67,2023-01-30 20:00:00
site3,30,21,5.13,2023-01-30 21:00:00
site3,30,22,3.04,2023-01-30 22:00:00
site3,30,23,1.96,2023-01-30 23:00:00
site3,31,0,1.68,2023-01-31 00:00:00
site3,31,1,1.78,2023-01-31 01:00:00
site3,31,2,1.91,2023-01-31 02:00:00
site3,31,3,2.4,2023-01-31 03:00:00
site3,31,4,2.06,2023-01-31 04:00:00
site3,31,5,2.92,2023-01-31 05:00:00
site3,31,6,5.03,2023-01-31 06:00:00
site3,31,7,4.53,2023-01-31 07:00:00
site3,31,8,5.06,2023-01-31 08:00:00
site3,31,9,7.2,2023-01-31 09:00:00
site3,31,10,7.29,2023-01-31 10:00:00
site3,31,11,7.83,2023-01-31 11:00:00
site3,31,12,8.57,2023-01-31 12:00:00
site3,31,13,8.21,2023-01-31 13:00:00
site3,31,14,8.32,2023-01-31 14:00:00
site3,31,15,7.56,2023-01-31 15:00:00
site3,31,16,8.86,2023-01-31 16:00:00
site3,31,17,7.67,2023-01-31 17:00:00
site3,31,18,8.65,2023-01-31 18:00:00
site3,31,19,8.45,2023-01-31 19:00:00
site3,31,20,7.25,2023-01-31 20:00:00
site3,31,21,5.98,2023-01-31 21:00:00
site3,31,22,3.07,2023-01-31 22:00:00
site3,31,23,2.02,2023-01-31 23:00:00
site3,32,0,1.66,2023-02-01 00:00:00
site3,32,1,1.92,2023-02-01 01:00:00
site3,32,2,1.85,2023-02-01 02:00:00
site3,32,3,2.09,2023-02-01 03:00:00
site3,32,4,2.19,2023-02-01 04:00:00
site3,32,5,2.84,2023-02-01 05:00:00
site3,32,6,3.98,2023-02-01 06:00:00
site3,32,7,4.44,2023-02-01 07:00:00
site3,32,8,6.42,2023-02-01 08:00:00
site3,32,9,8.5,2023-02-01 09:00:00
site3,32,10,7.94,2023-02-01 10:00:00
site3,32,11,7.74,2023-02-01 11:00:00
site3,32,12,7.97,2023-02-01 12:00:00
site3,32,13,8.56,2023-02-01 13:00:00
site3,32,14,9.12,2023-02-01 14:00:00
site3,32,15,7.9,2023-02-01 15:00:00
site3,32,16,8.18,2023-02-01 16:00:00
site3,32,17,7.54,2023-02-01 17:00:00
site3,32,18,8.03,2023-02-01 18:00:00
site3,32,19,7.67,2023-02-01 19:00:00
site3,32,20,7.34,2023-02-01 20:00:00
site3,32,21,7.35,2023-02-01 21:00:00
site3,32,22,4.59,2023-02-01 22:00:00
site3,32,23,2.11,2023-02-01 23:00:00
site3,33,0,1.79,2023-02-02 00:00:00
site3,33,1,1.95,2023-02-02 01:00:00
site3,33,2,1.97,2023-02-02 02:00:00
site3,33,3,2.15,2023-02-02 03:00:00
site3,33,4,2.18,2023-02-02 04:00:00
site3,33,5,2.95,2023-02-02 05:00:00
site3,33,6,5.58,2023-02-02 06:00:00
site3,33,7,6.32,2023-02-02 07:00:00
site3,33,8,6.91,2023-02-02 08:00:00
site3,33,9,8.52,2023-02-02 09:00:00
site3,33,10,9.13,2023-02-02 10:00:00
site3,33,11,7.89,2023-02-02 11:00:00
site3,33,12,8.97,2023-02-02 12:00:00
site3,33,13,7.47,2023-02-02 13:00:00
site3,33,14,8.46,2023-02-02 14:00:00
site3,33,15,9.0,2023-02-02 15:00:00
site3,33,16,7.84,2023-02-02 16:00:00
site3,33,17,8.88,2023-02-02 17:00:00
site3,33,18,7.7,2023-02-02 18:00:00
site3,33,19,7.39,2023-02-02 19:00:00
site3,33,20,7.74,2023-02-02 20:00:00
site3,33,21,7.04,2023-02-02 21:00:00
site3,33,22,3.52,2023-02-02 22:00:00
site3,33,23,2.15,2023-02-02 23:00:00
site3,34,0,2.11,2023-02-03 00:00:00
site3,34,1,1.83,2023-02-03 01:00:00
site3,34,2,1.58,2023-02-03 02:00:00
site3,34,3,2.23,2023-02-03 03:00:00
site3,34,4,2.41,2023-02-03 04:00:00
site3,34,5,4.53,2023-02-03 05:00:00
site3,34,6,5.29,2023-02-03 06:00:00
site3,34,7,5.61,2023-02-03 07:00:00
site3,34,8,7.38,2023-02-03 08:00:00
site3,34,9,8.04,2023-02-03 09:00:00
site3,34,10,7.61,2023-02-03 10:00:00
site3,34,11,8.39,2023-02-03 11:00:00
site3,34,12,7.83,2023-02-03 12:00:00
site3,34,13,9.03,2023-02-03 13:00:00
site3,34,14,7.57,2023-02-03 14:00:00
site3,34,15,8.3,2023-02-03 15:00:00
site3,34,16,8.56,2023-02-03 16:00:00
site3,34,17,8.27,2023-02-03 17:00:00
site3,34,18,7.76,2023-02-03 18:00:00
site3,34,19,8.89,2023-02-03 19:00:00
site3,34,20,8.11,2023-02-03 20:00:00
site3,34,21,7.5,2023-02-03 21:00:00
site3,34,22,3.53,2023-02-03 22:00:00
site3,34,23,2.14,2023-02-03 23:00:00
site3,35,0,1.88,2023-02-04 00:00:00
site3,35,1,1.84,2023-02-04 01:00:00
site3,35,2,1.83,2023-02-04 02:00:00
site3,35,3,2.15,2023-02-04 03:00:00
site3,35,4,2.09,2023-02-04 04:00:00
site3,35,5,3.67,2023-02-04 05:00:00
site3,35,6,6.28,2023-02-04 06:00:00
site3,35,7,7.37,2023-02-04 07:00:00
site3,35,8,6.85,2023-02-04 08:00:00
site3,35,9,8.55,2023-02-04 09:00:00
site3,35,10,8.16,2023-02-04 10:00:00
site3,35,11,8.31,2023-02-04 11:00:00
site3,35,12,7.99,2023-02-04 12:00:00
site3,35,13,8.45,2023-02-04 13:00:00
site3,35,14,8.89,2023-02-04 14:00:00
site3,35,15,7.83,2023-02-04 15:00:00
site3,35,16,8.6,2023-02-04 16:00:00
site3,35,17,8.36,2023-02-04 17:00:00
site3,35,18,8.83,2023-02-04 18:00:00
site3,35,19,8.08,2023-02-04 19:00:00
site3,35,20,7.92,2023-02-04 20:00:00
site3,35,21,7.37,2023-02-04 21:00:00
site3,35,22,3.98,2023-02-04 22:00:00
site3,35,23,2.06,2023-02-04 23:00:00
site3,36,0,1.86,2023-02-05 00:00:00
site3,36,1,1.86,2023-02-05 01:00:00
site3,36,2,2.02,2023-02-05 02:00:00
site3,36,3,2.14,2023-02-05 03:00:00
site3,36,4,2.45,2023-02-05 04:00:00
site3,36,5,3.45,2023-02-05 05:00:00
site3,36,6,5.13,2023-02-05 06:00:00
site3,36,7,5.19,2023-02-05 07:00:00
site3,36,8,6.92,2023-02-05 08:00:00
site3,36,9,6.63,2023-02-05 09:00:00
site3,36,10,7.87,2023-02-05 10:00:00
site3,36,11,8.55,2023-02-05 11:00:00
site3,36,12,8.94,2023-02-05 12:00:00
site3,36,13,7.97,2023-02-05 13:00:00
site3,36,14,6.2,2023-02-05 14:00:00
site3,36,15,8.5,2023-02-05 15:00:00
site3,36,16,8.05,2023-02-05 16:00:00
site3,36,17,8.13,2023-02-05 17:00:00
site3,36,18,7.57,2023-02-05 18:00:00
site3,36,19,8.4,2023-02-05 19:00:00
site3,36,20,7.29,2023-02-05 20:00:00
site3,36,21,6.79,2023-02-05 21:00:00
site3,36,22,3.98,2023-02-05 22:00:00
site3,36,23,2.23,2023-02-05 23:00:00
site3,37,0,1.96,2023-02-06 00:00:00
site3,37,1,1.73,2023-02-06 01:00:00
site3,37,2,1.87,2023-02-06 02:00:00
site3,37,3,2.22,2023-02-06 03:00:00
site3,37,4,2.67,2023-02-06 04:00:00
site3,37,5,3.59,2023-02-06 05:00:00
site3,37,6,7.59,2023-02-06 06:00:00
site3,37,7,7.35,2023-02-06 07:00:00
site3,37,8,7.61,2023-02-06 08:00:00
site3,37,9,8.88,2023-02-06 09:00:00
site3,37,10,7.84,2023-02-06 10:00:00
site3,37,11,8.06,2023-02-06 11:00:00
site3,37,12,8.12,2023-02-06 12:00:00
site3,37,13,8.86,2023-02-06 13:00:00
site3,37,14,8.12,2023-02-06 14:00:00
site3,37,15,7.61,2023-02-06 15:00:00
site3,37,16,7.6,2023-02-06 16:00:00
site3,37,17,8.01,2023-02-06 17:00:00
site3,37,18,7.68,2023-02-06 18:00:00
site3,37,19,8.27,2023-02-06 19:00:00
site3,37,20,8.93,2023-02-06 20:00:00
site3,37,21,6.78,2023-02-06 21:00:00
site3,37,22,3.0,2023-02-06 22:00:00
site3,37,23,2.1,2023-02-06 23:00:00
site3,38,0,1.73,2023-02-07 00:00:00
site3,38,1,1.76,2023-02-07 01:00:00
site3,38,2,1.61,2023-02-07 02:00:00
site3,38,3,2.14,2023-02-07 03:00:00
site3,38,4,2.44,2023-02-07 04:00:00
site3,38,5,4.06,2023-02-07 05:00:00
site3,38,6,7.14,2023-02-07 06:00:00
site3,38,7,8.04,2023-02-07 07:00:00
site3,38,8,7.77,2023-02-07 08:00:00
site3,38,9,8.57,2023-02-07 09:00:00
site3,38,10,8.36,2023-02-07 10:00:00
site3,38,11,8.93,2023-02-07 11:00:00
site3,38,12,9.04,2023-02-07 12:00:00
site3,38,13,7.91,2023-02-07 13:00:00
site3,38,14,8.64,2023-02-07 14:00:00
site3,38,15,8.08,2023-02-07 15:00:00
site3,38,16,8.88,2023-02-07 16:00:00
site3,38,17,9.12,2023-02-07 17:00:00
site3,38,18,8.19,2023-02-07 18:00:00
site3,38,19,7.67,2023-02-07 19:00:00
site3,38,20,7.21,2023-02-07 20:00:00
site3,38,21,8.3,2023-02-07 21:00:00
site3,38,22,5.84,2023-02-07 22:00:00
site3,38,23,2.09,2023-02-07 23:00:00
site3,39,0,2.2,2023-02-08 00:00:00
site3,39,1,2.07,2023-02-08 01:00:00
site3,39,2,2.08,2023-02-08 02:00:00
site3,39,3,2.39,2023-02-08 03:00:00
site3,39,4,2.49,2023-02-08 04:00:00
site3,39,5,3.67,2023-02-08 05:00:00
site3,39,6,7.66,2023-02-08 06:00:00
site3,39,7,8.4,2023-02-08 07:00:00
site3,39,8,7.65,2023-02-08 08:00:00
site3,39,9,8.28,2023-02-08 09:00:00
site3,39,10,7.43,2023-02-08 10:00:00
site3,39,11,7.7,2023-02-08 11:00:00
site3,39,12,8.4,2023-02-08 12:00:00
site3,39,13,8.66,2023-02-08 13:00:00
site3,39,14,8.14,2023-02-08 14:00:00
site3,39,15,8.65,2023-02-08 15:00:00
site3,39,16,8.64,2023-02-08 16:00:00
site3,39,17,8.21,2023-02-08 17:00:00
site3,39,18,8.78,2023-02-08 18:00:00
site3,39,19,8.76,2023-02-08 19:00:00
site3,39,20,7.45,2023-02-08 20:00:00
site3,39,21,8.1,2023-02-08 21:00:00
site3,39,22,7.2,2023-02-08 22:00:00
site3,39,23,2.42,2023-02-08 23:00:00
site3,40,0,2.03,2023-02-09 00:00:00
site3,40,1,2.0,2023-02-09 01:00:00
site3,40,2,1.93,2023-02-09 02:00:00
site3,40,3,2.02,2023-02-09 03:00:00
site3,40,4,2.55,2023-02-09 04:00:00
site3,40,5,2.58,2023-02-09 05:00:00
site3,40,6,5.4,2023-02-09 06:00:00
site3,40,7,6.75,2023-02-09 07:00:00
site3,40,8,8.23,2023-02-09 08:00:00
site3,40,9,7.8,2023-02-09 09:00:00
site3,40,10,9.17,2023-02-09 10:00:00
site3,40,11,8.02,2023-02-09 11:00:00
site3,40,12,8.09,2023-02-09 12:00:00
site3,40,13,8.91,2023-02-09 13:00:00
site3,40,14,9.2,2023-02-09 14:00:00
site3,40,15,8.85,2023-02-09 15:00:00
site3,40,16,9.0,2023-02-09 16:00:00
site3,40,17,8.21,2023-02-09 17:00:00
site3,40,18,8.86,2023-02-09 18:00:00
site3,40,19,8.27,2023-02-09 19:00:00
site3,40,20,8.09,2023-02-09 20:00:00
site3,40,21,5.81,2023-02-09 21:00:00
site3,40,22,3.7,2023-02-09 22:00:00
site3,40,23,1.81,2023-02-09 23:00:00
site3,41,0,1.84,2023-02-10 00:00:00
site3,41,1,1.65,2023-02-10 01:00:00
site3,41,2,1.9,2023-02-10 02:00:00
site3,41,3,2.07,2023-02-10 03:00:00
site3,41,4,2.14,2023-02-10 04:00:00
site3,41,5,4.02,2023-02-10 05:00:00
site3,41,6,6.33,2023-02-10 06:00:00
site3,41,7,6.22,2023-02-10 07:00:00
site3,41,8,7.67,2023-02-10 08:00:00
site3,41,9,8.27,2023-02-10 09:00:00
site3,41,10,8.78,2023-02-10 10:00:00
site3,41,11,8.37,2023-02-10 11:00:00
site3,41,12,8.59,2023-02-10 12:00:00
site3,41,13,8.81,2023-02-10 13:00:00
site3,41,14,8.48,2023-02-10 14:00:00
site3,41,15,8.31,2023-02-10 15:00:00
site3,41,16,8.17,2023-02-10 16:00:00
site3,41,17,7.86,2023-02-10 17:00:00
site3,41,18,8.8,2023-02-10 18:00:00
site3,41,19,8.15,2023-02-10 19:00:00
site3,41,20,7.59,2023-02-10 20:00:00
site3,41,21,5.44,2023-02-10 21:00:00
site3,41,22,4.65,2023-02-10 22:00:00
site3,41,23,2.13,2023-02-10 23:00:00
site3,42,0,1.88,2023-02-11 00:00:00
site3,42,1,1.64,2023-02-11 01:00:00
site3,42,2,1.71,2023-02-11 02:00:00
site3,42,3,2.37,2023-02-11 03:00:00
site3,42,4,3.12,2023-02-11 04:00:00
site3,42,5,4.03,2023-02-11 05:00:00
site3,42,6,6.71,2023-02-11 06:00:00
site3,42,7,5.57,2023-02-11 07:00:00
site3,42,8,7.89,2023-02-11 08:00:00
site3,42,9,8.21,2023-02-11 09:00:00
site3,42,10,8.53,2023-02-11 10:00:00
site3,42,11,7.9,2023-02-11 11:00:00
site3,42,12,8.02,2023-02-11 12:00:00
site3,42,13,8.24,2023-02-11 13:00:00
site3,42,14,8.53,2023-02-11 14:00:00
site3,42,15,7.95,2023-02-11 15:00:00
site3,42,16,9.16,2023-02-11 16:00:00
site3,42,17,7.82,2023-02-11 17:00:00
site3,42,18,7.75,2023-02-11 18:00:00
site3,42,19,8.35,2023-02-11 19:00:00
site3,42,20,7.2,2023-02-11 20:00:00
site3,42,21,7.5,2023-02-11 21:00:00
site3,42,22,5.4,2023-02-11 22:00:00
site3,42,23,2.04,2023-02-11 23:00:00
site3,43,0,1.72,2023-02-12 00:00:00
site3,43,1,1.79,2023-02-12 01:00:00
site3,43,2,1.88,2023-02-12 02:00:00
site3,43,3,2.28,2023-02-12 03:00:00
site3,43,4,2.65,2023-02-12 04:00:00
site3,43,5,4.08,2023-02-12 05:00:00
site3,43,6,6.45,2023-02-12 06:00:00
site3,43,7,6.53,2023-02-12 07:00:00
site3,43,8,7.76,2023-02-12 08:00:00
site3,43,9,8.84,2023-02-12 09:00:00
site3,43,10,8.42,2023-02-12 10:00:00
site3,43,11,7.59,2023-02-12 11:00:00
site3,43,12,8.45,2023-02-12 12:00:00
site3,43,13,9.2,2023-02-12 13:00:00
site3,43,14,8.44,2023-02-12 14:00:00
site3,43,15,7.98,2023-02-12 15:00:00
site3,43,16,8.96,2023-02-12 16:00:00
site3,43,17,8.99,2023-02-12 17:00:00
site3,43,18,8.58,2023-02-12 18:00:00
site3,43,19,8.04,2023-02-12 19:00:00
site3,43,20,8.66,2023-02-12 20:00:00
site3,43,21,7.01,2023-02-12 21:00:00
site3,43,22,2.93,2023-02-12 22:00:00
site3,43,23,3.47,2023-02-12 23:00:00
site3,44,0,3.35,2023-02-13 00:00:00
site3,44,1,1.64,2023-02-13 01:00:00
site3,44,2,1.67,2023-02-13 02:00:00
site3,44,3,2.36,2023-02-13 03:00:00
site3,44,4,2.8,2023-02-13 04:00:00
site3,44,5,5.76,2023-02-13 05:00:00
site3,44,6,6.99,2023-02-13 06:00:00
site3,44,7,7.54,2023-02-13 07:00:00
site3,44,8,8.25,2023-02-13 08:00:00
site3,44,9,8.84,2023-02-13 09:00:00
site3,44,10,7.84,2023-02-13 10:00:00
site3,44,11,7.78,2023-02-13 11:00:00
site3,44,12,7.8,2023-02-13 12:00:00
site3,44,13,8.39,2023-02-13 13:00:00
site3,44,14,8.98,2023-02-13 14:00:00
site3,44,15,9.1,2023-02-13 15:00:00
site3,44,16,9.14,2023-02-13 16:00:00
site3,44,17,8.64,2023-02-13 17:00:00
site3,44,18,8.07,2023-02-13 18:00:00
